518000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,518000000
532000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,532000000
546000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,546000000
560000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,560000000
574000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,574000000
588000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,588000000
602000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,602000000
616000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,616000000
630000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,630000000
644000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,644000000
658000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,658000000
672000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,672000000
686000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,686000000
700000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,700000000
714000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,714000000
728000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,728000000
742000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,742000000
756000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,756000000
770000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,770000000
784000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,784000000
798000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,798000000
812000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,812000000
826000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,826000000
840000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,840000000
854000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,854000000
868000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,868000000
882000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,882000000
896000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,896000000
910000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,910000000
924000,2.518914577,-0.053795515,-0.060485219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461489,100802.002,36.419998,924000000
938000,5.527564016,-0.053795515,-0.136579409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.310229,100755.9998,36.419998,938000000
952000,9.022045973,-0.096720489,-0.048778389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.169694,100685.9985,36.419998,952000000
966000,12.09118033,-0.194277268,-0.0136579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.090544,100675,36.419998,966000000
980000,12.22580846,-0.422559939,-0.003902243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.090544,100675,36.419998,980000000
994000,12.13410561,-0.069404587,-0.058534047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.016449,100652.002,36.419998,994000000
1008000,12.15947003,-0.219641998,-0.204869113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.239297,100721.0022,36.419998,1008000000
1022000,12.14190999,-0.414755454,-0.027315902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.160392,100709.9976,36.419998,1022000000
1036000,12.05996208,-0.071355759,0.280963405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.164995,100697.998,36.419998,1036000000
1050000,11.97996534,-0.051844444,0.343399694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.160392,100709.9976,36.419998,1050000000
1064000,11.82582599,0.114002039,-0.511197248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.164995,100697.998,36.419998,1064000000
1078000,11.78680326,-0.02257737,-0.727773191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.160392,100709.9976,36.419998,1078000000
1092000,11.77314506,-0.371830479,0.017560245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.164995,100697.998,36.419998,1092000000
1106000,11.79460765,-0.215739653,0.066338532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.160392,100709.9976,36.419998,1106000000
1120000,11.82972854,-0.040137615,-0.111214679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.834447,100690.0024,36.439999,1120000000
1134000,11.89801825,0.088637309,0.001951172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.095428,100663.0005,36.419998,1134000000
1148000,11.91167574,-0.012821713,0.046827217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.169694,100685.9985,36.419998,1148000000
1162000,11.92338267,-0.01087054,-0.027315902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.016449,100652.002,36.419998,1162000000
1176000,11.8941156,-0.026479715,-0.569731295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.095428,100663.0005,36.419998,1176000000
1190000,11.93704088,-0.063551172,-0.136579409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.095428,100663.0005,36.419998,1190000000
1204000,11.92533394,-0.287931702,0.273158818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.095428,100663.0005,36.419998,1204000000
1218000,11.9077739,-0.473289501,0.788258308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.095428,100663.0005,36.419998,1218000000
1232000,12.00728186,-0.086964832,0.003902243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.016449,100652.002,36.419998,1232000000
1246000,12.05606024,0.022298675,-0.003902243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.016449,100652.002,36.419998,1246000000
1260000,12.11849602,-0.0206263,0.099507849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.026688,100628.0029,36.419998,1260000000
1274000,12.14971437,-0.001114883,0.070240877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.026688,100628.0029,36.419998,1274000000
1284000,12.18093262,-0.005017227,0.136579409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.948473,100616.9983,36.419998,1284000000
1299000,12.21215097,-0.012821713,0.130725994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.613039,100621.0022,36.439999,1299000000
1313000,12.25312416,-0.024528542,0.101459021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.953827,100604.9988,36.419998,1313000000
1327000,12.28434241,-0.0342842,0.107312436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.880816,100582.0007,36.419998,1327000000
1341000,12.29800071,-0.02257737,0.095605607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.885948,100570.0012,36.419998,1341000000
1355000,12.30385382,-0.012821713,0.101459021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.885948,100570.0012,36.419998,1355000000
1369000,12.34482773,-0.00891947,0.091703364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.807657,100559.0027,36.419998,1369000000
1383000,12.35458338,-0.005017227,0.078045362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.813986,100546.9971,36.419998,1383000000
1397000,12.39945923,-0.005017227,0.076094292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.813986,100546.9971,36.419998,1397000000
1411000,12.42092181,-0.00891947,0.081947604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.741877,100523.999,36.419998,1411000000
1425000,12.44628705,-0.012821713,0.05072946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.747984,100511.9995,36.419998,1425000000
1439000,12.47555403,-0.016723955,0.048778389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.747984,100511.9995,36.419998,1439000000
1453000,12.48726024,-0.026479715,0.099507849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.670122,100501.001,36.419998,1453000000
1467000,12.5048211,-0.024528542,0.056582875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.676416,100489.0015,36.419998,1467000000
1481000,12.50091845,-0.0342842,0.070240877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.598726,100478.0029,36.419998,1481000000
1495000,12.51262548,-0.036235372,0.060485219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.676416,100489.0015,36.419998,1495000000
1509000,12.54579429,-0.018675127,0.081947604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.612293,100453.9978,36.419998,1509000000
1523000,12.58481692,-0.01087054,0.078045362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.612293,100453.9978,36.419998,1523000000
1537000,12.66481356,0.008640775,0.074143119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.464367,100420.0012,36.419998,1537000000
1551000,12.6901788,-0.001114883,0.066338532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.541626,100430.9998,36.419998,1551000000
1565000,12.7174945,-0.006968298,0.052680632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.464367,100420.0012,36.419998,1565000000
1579000,12.74090846,-0.014772885,0.066338532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.471317,100408.0017,36.419998,1579000000
1593000,12.77212599,-0.014772885,0.052680632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.401875,100384.9976,36.419998,1593000000
1607000,12.86187829,-0.003066055,0.05072946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.401875,100384.9976,36.419998,1607000000
1621000,12.90090092,-0.006968298,0.03707156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.332283,100361.9995,36.419998,1621000000
1635000,13.02382283,0.000836188,0.009755657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.332283,100361.9995,36.419998,1635000000
1645000,13.06869867,-0.001114883,0.001951172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.27066,100327.002,36.419998,1645000000
1660000,13.1155265,-0.014772885,-0.0136579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.278366,100315.0024,36.419998,1660000000
1674000,13.17796157,-0.024528542,-0.0136579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.278366,100315.0024,36.419998,1674000000
1688000,13.2325945,-0.02257737,-0.017560245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.20248,100303.9978,36.419998,1688000000
1702000,13.29893211,-0.016723955,-0.02341366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.217857,100279.9988,36.419998,1702000000
1716000,13.40819664,-0.003066055,-0.009755657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.149902,100257.0007,36.419998,1716000000
1730000,13.45892548,-0.005017227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.082306,100234.0027,36.419998,1730000000
1744000,13.5545316,-0.014772885,-0.001951172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.082306,100234.0027,36.419998,1744000000
1758000,13.59940744,-0.018675127,0.001951172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.091278,100221.9971,36.419998,1758000000
1772000,13.72232854,-0.018675127,-0.001951172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.024227,100198.999,36.419998,1772000000
1786000,13.77891203,-0.0206263,-0.009755657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.957535,100176.001,36.419998,1786000000
1800000,13.81208165,-0.024528542,-0.015609072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.891205,100153.0029,36.419998,1800000000
1814000,13.89012701,-0.032333028,0.021462487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.900837,100140.9973,36.419998,1814000000
1828000,13.9311002,-0.049893272,0.027315902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.161999,100126.001,36.400002,1828000000
1842000,14.01109613,-0.081111417,0.058534047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.835052,100117.9993,36.419998,1842000000
1856000,14.05011876,-0.08501366,0.039022732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.769627,100095.0012,36.419998,1856000000
1870000,14.1164579,-0.067453517,0.081947604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.779224,100083.0017,36.419998,1870000000
1884000,14.15548063,-0.057697859,0.083898777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.714859,100059.9976,36.419998,1884000000
1898000,14.18669817,-0.065502345,0.078045362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.051308,100055.9998,36.400002,1898000000
1912000,14.25693986,-0.079160347,0.081947604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.986855,100033.0017,36.400002,1912000000
1926000,14.27645127,-0.083062589,0.093654434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.586182,100014.0015,36.419998,1926000000
1940000,14.34474098,-0.08501366,0.122921509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.596443,100002.002,36.419998,1940000000
1954000,14.38961672,-0.079160347,0.113165851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.606804,99990.0024,36.419998,1954000000
1968000,14.42863935,-0.075258002,0.109263507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.543892,99966.9983,36.419998,1968000000
1982000,14.50863527,-0.073306932,0.117068094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.4701,99955.9998,36.419998,1982000000
1992000,14.55936565,-0.05964893,0.101459021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.480835,99944.0002,36.419998,1992000000
2007000,14.59058318,-0.053795515,0.093654434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.82795,99928.0029,36.400002,2007000000
2021000,14.68033629,-0.044039857,0.097556677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.417625,99921.0022,36.419998,2021000000
2035000,14.71740693,-0.040137615,0.120970336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.355797,99897.998,36.419998,2035000000
2049000,14.78374608,-0.044039857,0.130725994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.715271,99870.0012,36.400002,2049000000
2063000,14.81496361,-0.049893272,0.142432824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.642204,99859.0027,36.400002,2063000000
2077000,14.85398634,-0.057697859,0.146335066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.316719,99851.001,36.419998,2077000000
2091000,14.87935076,-0.040137615,0.159993068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.581352,99835.9985,36.400002,2091000000
2105000,14.91642294,-0.030381957,0.150237309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.267769,99815.9973,36.419998,2105000000
2119000,15.01007706,-0.024528542,0.142432824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.544258,99789.0015,36.400002,2119000000
2133000,15.04909969,-0.003066055,0.130725994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.471809,99778.0029,36.400002,2133000000
2147000,15.13690071,0.035956677,0.130725994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.496803,99753.9978,36.400002,2147000000
2161000,15.18372854,0.05351682,0.124872579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.099754,99734.9976,36.419998,2161000000
2175000,15.22860438,0.041810092,0.142432824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.040344,99711.9995,36.419998,2175000000
2189000,15.28128532,0.01449419,0.161944139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.053078,99700,36.419998,2189000000
2203000,15.3242105,0.020347604,0.159993068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.994225,99677.002,36.419998,2203000000
2217000,15.41396208,0.030103262,0.136579409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.273788,99650,36.400002,2217000000
2231000,15.45103425,0.026200917,0.130725994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.878098,99630.9998,36.419998,2231000000
2245000,15.49395953,0.012543017,0.097556677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.890991,99619.0002,36.419998,2245000000
2259000,15.54078583,0.010591845,0.097556677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.833412,99596.0022,36.419998,2259000000
2273000,15.59541723,0.012543017,0.105361264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.776703,99572.998,36.419998,2273000000
2287000,15.65005025,0.022298675,0.119019164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.719849,99550,36.419998,2287000000
2301000,15.67931723,0.026200917,0.095605607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.663361,99527.002,36.419998,2301000000
2315000,15.76516626,0.043761162,0.048778389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.691978,99503.0029,36.419998,2315000000
2329000,15.80028634,0.047663405,0.068289704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.566612,99469.0002,36.419998,2329000000
2343000,15.81979766,0.026200917,0.076094292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.596191,99445.0012,36.419998,2343000000
2353000,15.85491927,0.061321407,0.076094292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.526337,99434.0027,36.419998,2353000000
2368000,15.88223425,0.047663405,0.134628236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.472191,99410.9985,36.419998,2368000000
2382000,15.91150122,0.030103262,0.113165851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.433304,99376.001,36.419998,2382000000
2396000,15.99149867,0.069125892,0.097556677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.787674,99359.9976,36.400002,2396000000
2410000,16.02271621,0.051565749,0.083898777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.681076,99314.0015,36.400002,2410000000
2424000,16.04808063,0.000836188,0.097556677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.28978,99295.0012,36.419998,2424000000
2438000,16.06173894,0.02815209,0.109263507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.644531,99278.9978,36.400002,2438000000
2452000,16.10271213,-0.018675127,0.099507849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.270172,99247.998,36.419998,2452000000
2466000,16.11441978,-0.036235372,0.117068094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.21846,99225,36.419998,2466000000
2480000,16.13393119,-0.026479715,0.124872579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.506439,99197.998,36.400002,2480000000
2494000,16.14368685,-0.05964893,0.103410092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.116653,99178.9978,36.419998,2494000000
2508000,16.14953996,-0.053795515,0.132677166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.489975,99151.001,36.400002,2508000000
2522000,16.18075749,-0.051844444,0.146335066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.439804,99128.0029,36.400002,2522000000
2536000,16.1944157,-0.067453517,0.193162283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.050964,99109.0027,36.419998,2536000000
2550000,16.18270948,-0.077209174,0.2263316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.001984,99085.9985,36.419998,2550000000
2564000,16.17100173,-0.053795515,0.124872579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.019897,99073.999,36.419998,2564000000
2578000,16.16710071,-0.051844444,0.150237309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.989166,99039.0015,36.419998,2578000000
2592000,16.12027288,-0.077209174,0.161944139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.922394,99028.0029,36.419998,2592000000
2606000,16.06954404,-0.051844444,0.159993068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.874695,99004.9988,36.419998,2606000000
2620000,15.8861368,-0.051844444,0.158041896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.845642,98970.0012,36.419998,2620000000
2634000,15.7768739,-0.049893272,0.140481651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.864014,98958.0017,36.419998,2634000000
2648000,15.66956157,-0.032333028,0.117068094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.176193,98919.0002,36.400002,2648000000
2662000,15.48225178,-0.051844444,0.111214679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.790085,98900,36.419998,2662000000
2676000,15.38274455,-0.053795515,0.124872579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.743927,98877.002,36.419998,2676000000
2690000,15.21299562,-0.006968298,0.115116922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.038422,98850,36.400002,2690000000
2704000,15.16421723,0.006689602,0.095605607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.653244,98830.9998,36.419998,2704000000
2714000,15.11934149,-0.006968298,0.095605607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.69342,98807.0007,36.419998,2714000000
2729000,15.03544149,0.012543017,0.087801019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.584442,98772.998,36.419998,2729000000
2743000,15.01202905,0.010591845,0.076094292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.561035,98738.0005,36.419998,2743000000
2757000,14.98080999,0.02815209,0.087801019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.858154,98710.9985,36.400002,2757000000
2771000,14.90861774,0.00278736,0.083898777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.836258,98676.001,36.400002,2771000000
2785000,14.8774002,0.004738532,0.079996534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.815216,98640.9973,36.400002,2785000000
2799000,14.78374608,0.008640775,0.089752192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.45459,98609.9976,36.419998,2799000000
2813000,14.72911468,-0.016723955,0.087801019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.775711,98571.0022,36.400002,2813000000
2827000,14.6159476,-0.006968298,0.085849949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.735352,98547.998,36.400002,2827000000
