SWV Data Trace - Watch
"0";"ms5611_data.altitude";"-37.812164"
"1";"ms5611_data.pressure";"101780.0"
"2";"ms5611_data.temperature";"27.9"
SWV Data Trace - History
"READ";"101780.0";"";"60396994048";"?"
"WRITE";"101778.0";"";"61176031680";"?"
"READ";"101778.0";"";"61176031680";"?"
"WRITE";"101780.0";"";"62111276224";"?"
"READ";"101780.0";"";"62111276224";"?"
"WRITE";"101779.0";"";"63064491456";"?"
"READ";"101779.0";"";"63064491456";"?"
"WRITE";"101777.0";"";"63843375552";"?"
"READ";"101777.0";"";"63843375552";"?"
"WRITE";"101776.0";"";"64783074368";"?"
"READ";"101776.0";"";"64783074368";"?"
"WRITE";"101773.0";"";"65723692672";"?"
"READ";"101773.0";"";"65723692672";"?"
"WRITE";"101774.0";"";"66669535232";"?"
"READ";"101774.0";"";"66669535232";"?"
"WRITE";"101776.0";"";"67621521728";"?"
"READ";"101776.0";"";"67621521728";"?"
"WRITE";"101777.0";"";"68882719744";"?"
"READ";"101777.0";"";"68882719744";"?"
"WRITE";"101772.0";"";"69789702656";"?"
"READ";"101772.0";"";"69789702656";"?"
"WRITE";"101776.0";"";"70734316480";"?"
"READ";"101776.0";"";"70734316480";"?"
"WRITE";"101780.0";"";"72439376896";"?"
"READ";"101780.0";"";"72439376896";"?"
"WRITE";"101780.0";"";"73383990784";"?"
"READ";"101780.0";"";"73383990784";"?"
"WRITE";"1.2791154E-19";"";"73420855808";"?"
"WRITE";"101778.0";"";"74278688000";"?"
"READ";"101778.0";"";"74278688000";"?"
"WRITE";"101779.0";"";"75223148288";"?"
"READ";"101779.0";"";"75223148288";"?"
"WRITE";"101777.0";"";"76130284864";"?"
"READ";"101777.0";"";"76130284864";"?"
"READ";"2.877E-42";"";"76242860224";"158.839292 s"
"WRITE";"101772.0";"";"77078574784";"?"
"READ";"101772.0";"";"77078574784";"?"
"WRITE";"101777.0";"";"77983714752";"?"
"READ";"101777.0";"";"77983714752";"?"
"WRITE";"101777.0";"";"78920187968";"?"
"READ";"101777.0";"";"78920187968";"?"
"WRITE";"101775.0";"";"79681255296";"?"
"READ";"101775.0";"";"79681255296";"?"
"WRITE";"101778.0";"";"80593460608";"?"
"READ";"101778.0";"";"80593460608";"?"
"WRITE";"101778.0";"";"81541299968";"?"
"READ";"101778.0";"";"81541299968";"?"
"WRITE";"101779.0";"";"82455809024";"?"
"READ";"101779.0";"";"82455809024";"?"
"WRITE";"101781.0";"";"83380148608";"?"
"READ";"101781.0";"";"83380148608";"?"
"WRITE";"101779.0";"";"84335667712";"?"
"READ";"101779.0";"";"84335667712";"?"
"WRITE";"101775.0";"";"85068627008";"?"
"READ";"101775.0";"";"85068627008";"?"
"WRITE";"101778.0";"";"85796518720";"?"
"READ";"101778.0";"";"85796518720";"?"
"WRITE";"101777.0";"";"86750502016";"?"
"READ";"101777.0";"";"86750502016";"?"
"WRITE";"101773.0";"";"87505578944";"?"
"READ";"101773.0";"";"87505578944";"?"
"WRITE";"101774.0";"";"88272175360";"?"
"READ";"101774.0";"";"88272175360";"?"
"WRITE";"101775.0";"";"89222933056";"?"
"READ";"101775.0";"";"89222933056";"?"
"WRITE";"101775.0";"";"89989529408";"?"
"READ";"101775.0";"";"89989529408";"?"
"WRITE";"101776.0";"";"90728939648";"?"
"READ";"101776.0";"";"90728939648";"?"
"WRITE";"101777.0";"";"91683076416";"?"
"READ";"101777.0";"";"91683076416";"?"
"WRITE";"101777.0";"";"101019504512";"?"
"READ";"101777.0";"";"101019504512";"?"
"READ";"101777.0";"";"101664146496";"?"
"READ";"101777.0";"";"101675819840";"?"
"READ";"101777.0";"";"101690565120";"?"
"READ";"101777.0";"";"101706232000";"?"
"READ";"101777.0";"";"101720977280";"?"
"READ";"101777.0";"";"101733418624";"?"
"READ";"101777.0";"";"101748163904";"?"
"READ";"101777.0";"";"101762909184";"?"
"WRITE";"101779.0";"";"101929407168";"?"
"READ";"101779.0";"";"101929407168";"?"
"WRITE";"101741.0";"";"103593463680";"?"
"READ";"101741.0";"";"103593463680";"?"
"WRITE";"101737.0";"";"104509969472";"?"
"READ";"101737.0";"";"104509969472";"?"
"WRITE";"101741.0";"";"105418949120";"?"
"READ";"101741.0";"";"105418949120";"?"
"READ";"101741.0";"";"105825977984";"?"
"READ";"101741.0";"";"105851321344";"?"
"READ";"101741.0";"";"105866988224";"?"
"READ";"101741.0";"";"105879429568";"?"
"READ";"101741.0";"";"105895096448";"?"
"READ";"101741.0";"";"105906769792";"?"
"READ";"101741.0";"";"105921515072";"?"
"READ";"101741.0";"";"105934110016";"?"
"READ";"101741.0";"";"105949776896";"?"
"WRITE";"101743.0";"";"106336684608";"?"
"READ";"101743.0";"";"106336684608";"?"
"WRITE";"101741.0";"";"107278994496";"?"
"READ";"101741.0";"";"107278994496";"?"
"READ";"101741.0";"";"107441611712";"?"
"READ";"101741.0";"";"107470027008";"?"
"READ";"101741.0";"";"107485693888";"?"
"READ";"101741.0";"";"107497367232";"?"
"READ";"101741.0";"";"107510730176";"?"
"READ";"101741.0";"";"107525475456";"?"
"READ";"101741.0";"";"107538070400";"?"
"READ";"101741.0";"";"107554812480";"?"
"READ";"101741.0";"";"107566485824";"?"
"WRITE";"101777.0";"";"108245839808";"?"
"READ";"101777.0";"";"108245839808";"?"
"WRITE";"101773.0";"";"109659995776";"?"
"READ";"101773.0";"";"109659995776";"?"
"READ";"101773.0";"";"110160103552";"?"
"READ";"101773.0";"";"110188518848";"?"
"READ";"101773.0";"";"110201113792";"?"
"READ";"101773.0";"";"110215859072";"?"
"READ";"101773.0";"";"110229222016";"?"
"READ";"101773.0";"";"110243199296";"?"
"WRITE";"101775.0";"";"110575426944";"?"
"READ";"101775.0";"";"110575426944";"?"
"READ";"101774.0";"";"111586240576";"?"
"READ";"101774.0";"";"111615577472";"?"
"READ";"101774.0";"";"111627250816";"?"
"READ";"101774.0";"";"111640613760";"?"
"READ";"101774.0";"";"111655359040";"?"
"READ";"101774.0";"";"111667953984";"?"
"READ";"101774.0";"";"111682699264";"?"
"READ";"101774.0";"";"111698366144";"?"
"READ";"101774.0";"";"111710039488";"?"
"WRITE";"101771.0";"";"112358060032";"?"
"READ";"101771.0";"";"112358060032";"?"
"READ";"101771.0";"";"113152610880";"?"
"WRITE";"101770.0";"";"113294379840";"?"
"READ";"101770.0";"";"113294379840";"?"
"WRITE";"101777.0";"";"114229470720";"?"
"READ";"101777.0";"";"114229470720";"?"
"WRITE";"101775.0";"";"115180381952";"?"
"READ";"101775.0";"";"115180381952";"?"
"WRITE";"101775.0";"";"116136669056";"?"
"READ";"101775.0";"";"116136669056";"?"
"WRITE";"101772.0";"";"117091881024";"?"
"READ";"101772.0";"";"117091881024";"?"
"WRITE";"101773.0";"";"118029429440";"?"
"READ";"101773.0";"";"118029429440";"?"
"READ";"101773.0";"";"118559641984";"?"
"READ";"101773.0";"";"118573158528";"?"
"READ";"101773.0";"";"118588057408";"?"
"READ";"101773.0";"";"118600498752";"?"
"READ";"101773.0";"";"118615397632";"?"
"READ";"101773.0";"";"118627838976";"?"
"READ";"101773.0";"";"118642584256";"?"
"READ";"101773.0";"";"118658251136";"?"
"WRITE";"101774.0";"";"118976040768";"?"
"READ";"101774.0";"";"118976040768";"?"
"WRITE";"101772.0";"";"119905485376";"?"
"READ";"101772.0";"";"119905485376";"?"
"READ";"101772.0";"";"120414982976";"?"
"WRITE";"101773.0";"";"120816635968";"?"
"READ";"101773.0";"";"120816635968";"?"
"WRITE";"1.2791154E-19";"";"120926917888";"?"
"WRITE";"101776.0";"";"121743893632";"?"
"READ";"101776.0";"";"121743893632";"?"
"WRITE";"101777.0";"";"122657174144";"?"
"READ";"101777.0";"";"122657174144";"?"
"WRITE";"101779.0";"";"123565462208";"?"
"READ";"101779.0";"";"123565462208";"?"
"WRITE";"101776.0";"";"124483043200";"?"
"READ";"101776.0";"";"124483043200";"?"
"READ";"101776.0";"";"124619436288";"?"
"READ";"101776.0";"";"124632799232";"?"
"READ";"101776.0";"";"124646776512";"?"
"READ";"101776.0";"";"124662443392";"?"
"READ";"101776.0";"";"124674884736";"?"
"READ";"101776.0";"";"124689630016";"?"
"READ";"101776.0";"";"124697947200";"?"
"WRITE";"101774.0";"";"125420154496";"?"
"READ";"101774.0";"";"125420154496";"?"
"READ";"101774.0";"";"125962501120";"?"
"READ";"101774.0";"";"125974942464";"?"
"READ";"101774.0";"";"125990609344";"?"
"READ";"101774.0";"";"126002282688";"?"
"READ";"101774.0";"";"126015645632";"?"
"READ";"101774.0";"";"126030544512";"?"
"READ";"101774.0";"";"126042985856";"?"
"READ";"101774.0";"";"126057884736";"?"
"WRITE";"101773.0";"";"126162637120";"?"
"READ";"101773.0";"";"126162637120";"?"
"WRITE";"101775.0";"";"127067469696";"?"
"READ";"101775.0";"";"127067469696";"?"
"READ";"101775.0";"";"127461750016";"?"
"READ";"101775.0";"";"127482946304";"?"
"READ";"101775.0";"";"127498613184";"?"
"READ";"101775.0";"";"127511054528";"?"
"READ";"101775.0";"";"127525799808";"?"
"READ";"101775.0";"";"127538394752";"?"
"READ";"101775.0";"";"127553140032";"?"
"READ";"101775.0";"";"127566502976";"?"
"READ";"101775.0";"";"127581248256";"?"
"WRITE";"101775.0";"";"127983058112";"?"
"READ";"101775.0";"";"127983058112";"?"
"WRITE";"101772.0";"";"129160213248";"?"
"READ";"101772.0";"";"129160213248";"?"
"READ";"101772.0";"";"129311197952";"?"
"READ";"101772.0";"";"129333162240";"?"
"READ";"101772.0";"";"129344835584";"?"
"READ";"101772.0";"";"129359580864";"?"
"READ";"101772.0";"";"129372175808";"?"
"READ";"101772.0";"";"129387842688";"?"
"READ";"101772.0";"";"129400284032";"?"
"READ";"101772.0";"";"129415029312";"?"
"READ";"101772.0";"";"129430696192";"?"
"WRITE";"101773.0";"";"130080867072";"?"
"READ";"101773.0";"";"130080867072";"?"
"READ";"101773.0";"";"130851456896";"?"
"READ";"101773.0";"";"130874803520";"?"
"READ";"101773.0";"";"130888166464";"?"
"READ";"101773.0";"";"130903065344";"?"
"READ";"101773.0";"";"130915506688";"?"
"READ";"101773.0";"";"130930251968";"?"
"WRITE";"101774.0";"";"130991075968";"?"
"READ";"101774.0";"";"130991075968";"?"
"WRITE";"-5.7606236E-4";"";"131881470592";"?"
"WRITE";"101774.0";"";"131896062272";"?"
"READ";"101774.0";"";"131896062272";"?"
"READ";"101774.0";"";"132341797248";"?"
"READ";"101774.0";"";"132363761536";"?"
"READ";"101774.0";"";"132378506816";"?"
"READ";"101774.0";"";"132394173696";"?"
"READ";"101774.0";"";"132405847040";"?"
"READ";"101774.0";"";"132420592320";"?"
"READ";"101774.0";"";"132433187264";"?"
"READ";"101774.0";"";"132448854144";"?"
"READ";"101774.0";"";"132461295488";"?"
"WRITE";"2.3595514";"";"133689211200";"?"
"WRITE";"101773.0";"";"133705953216";"?"
"READ";"101773.0";"";"133705953216";"?"
"WRITE";"101769.0";"";"134629678016";"?"
"READ";"101769.0";"";"134629678016";"?"
"READ";"101769.0";"";"135062511168";"?"
"READ";"101769.0";"";"135087547392";"?"
"READ";"101769.0";"";"135099220736";"?"
"READ";"101769.0";"";"135114887616";"?"
"READ";"101769.0";"";"135126560960";"?"
"READ";"101769.0";"";"135142227840";"?"
"READ";"101769.0";"";"135154669184";"?"
"READ";"101769.0";"";"135169414464";"?"
"READ";"101769.0";"";"135185081344";"?"
"WRITE";"101773.0";"";"135334990848";"?"
"READ";"101773.0";"";"135334990848";"?"
"WRITE";"101773.0";"";"136248117632";"?"
"READ";"101773.0";"";"136248117632";"?"
"READ";"101773.0";"";"136454857536";"?"
"READ";"101773.0";"";"136476821824";"?"
"READ";"101773.0";"";"136492488704";"?"
"READ";"101773.0";"";"136504162048";"?"
"READ";"101773.0";"";"136518907328";"?"
"READ";"101773.0";"";"136532270272";"?"
"READ";"101773.0";"";"136547015552";"?"
"READ";"101773.0";"";"136562682432";"?"
"READ";"101773.0";"";"136574355776";"?"
"WRITE";"101773.0";"";"137190889152";"?"
"READ";"101773.0";"";"137190889152";"?"
"READ";"101773.0";"";"138048414336";"?"
"READ";"101773.0";"";"138070378624";"?"
"READ";"101773.0";"";"138082051968";"?"
"READ";"101773.0";"";"138096797248";"?"
"READ";"101773.0";"";"138109392192";"?"
"READ";"101773.0";"";"138125059072";"?"
"READ";"101773.0";"";"138137500416";"?"
"READ";"101773.0";"";"138152245696";"?"
"READ";"101773.0";"";"138167912576";"?"
"WRITE";"101773.0";"";"138191105600";"?"
"READ";"101773.0";"";"138191105600";"?"
"WRITE";"101773.0";"";"139109454592";"?"
"READ";"101773.0";"";"139109454592";"?"
"READ";"101773.0";"";"139634752128";"?"
"READ";"101773.0";"";"139656716416";"?"
"READ";"101773.0";"";"139671461696";"?"
"READ";"101773.0";"";"139686360576";"?"
"READ";"101773.0";"";"139698801920";"?"
"READ";"101773.0";"";"139713547200";"?"
"READ";"101773.0";"";"139729214080";"?"
"READ";"101773.0";"";"139740887424";"?"
"READ";"101773.0";"";"139756554304";"?"
"WRITE";"101775.0";"";"140328849408";"?"
"READ";"101775.0";"";"140328849408";"?"
"WRITE";"101770.0";"";"141264093888";"?"
"READ";"101770.0";"";"141264093888";"?"
"READ";"101770.0";"";"141576661312";"?"
"READ";"101770.0";"";"141598625600";"?"
"READ";"101770.0";"";"141611066944";"?"
"READ";"101770.0";"";"141625812224";"?"
"READ";"101770.0";"";"141641479104";"?"
"READ";"101770.0";"";"141653152448";"?"
"READ";"101770.0";"";"141667897728";"?"
"READ";"101770.0";"";"141681260672";"?"
"READ";"101770.0";"";"141696005952";"?"
"WRITE";"101774.0";"";"142331431552";"?"
"READ";"101774.0";"";"142331431552";"?"
"WRITE";"101775.0";"";"143238568064";"?"
"READ";"101775.0";"";"143238568064";"?"
"READ";"101775.0";"";"143613034624";"?"
"READ";"101775.0";"";"143634998912";"?"
"READ";"101775.0";"";"143649744192";"?"
"READ";"101775.0";"";"143665411072";"?"
"READ";"101775.0";"";"143677084416";"?"
"READ";"101775.0";"";"143692751296";"?"
"READ";"101775.0";"";"143705192640";"?"
"READ";"101775.0";"";"143720859520";"?"
"READ";"101775.0";"";"143732532864";"?"
"WRITE";"101779.0";"";"144200078336";"?"
"READ";"101779.0";"";"144200078336";"?"
"WRITE";"101775.0";"";"144974969472";"?"
"READ";"101775.0";"";"144974969472";"?"
"READ";"101775.0";"";"145130101248";"?"
"READ";"101775.0";"";"145151297536";"?"
"READ";"101775.0";"";"145163738880";"?"
"READ";"101775.0";"";"145178484160";"?"
"READ";"101775.0";"";"145194151040";"?"
"READ";"101775.0";"";"145205824384";"?"
"READ";"101775.0";"";"145221491264";"?"
"READ";"101775.0";"";"145233932608";"?"
"READ";"101775.0";"";"145248831488";"?"
"WRITE";"101773.0";"";"145917741056";"?"
"READ";"101773.0";"";"145917741056";"?"
"WRITE";"101773.0";"";"146836089984";"?"
"READ";"101773.0";"";"146836089984";"?"
"READ";"101773.0";"";"146940995968";"?"
"READ";"101773.0";"";"146962038656";"?"
"READ";"101773.0";"";"146975401600";"?"
"READ";"101773.0";"";"146990146880";"?"
"READ";"101773.0";"";"147005045760";"?"
"READ";"101773.0";"";"147017487104";"?"
"READ";"101773.0";"";"147033153984";"?"
"READ";"101773.0";"";"147044827328";"?"
"READ";"101773.0";"";"147060494208";"?"
"WRITE";"5.493759E-10";"";"147150655168";"?"
"WRITE";"101774.0";"";"147737851712";"?"
"READ";"101774.0";"";"147737851712";"?"
"READ";"101774.0";"";"148609200704";"?"
"READ";"101774.0";"";"148630243392";"?"
"READ";"101774.0";"";"148643606336";"?"
"READ";"101774.0";"";"148658351616";"?"
"READ";"101774.0";"";"148673250496";"?"
"READ";"101774.0";"";"148685691840";"?"
"READ";"101774.0";"";"148700437120";"?"
"READ";"101774.0";"";"148716104000";"?"
"READ";"101774.0";"";"148727777344";"?"
"WRITE";"101774.0";"";"148752659968";"?"
"READ";"101774.0";"";"148752659968";"?"
"WRITE";"101772.0";"";"149464884096";"?"
"READ";"101772.0";"";"149464884096";"?"
"READ";"101772.0";"";"150127496128";"?"
"READ";"101772.0";"";"150149460416";"?"
"READ";"101772.0";"";"150165127296";"?"
"READ";"101772.0";"";"150176800640";"?"
"READ";"101772.0";"";"150190163584";"?"
"READ";"101772.0";"";"150204140864";"?"
"READ";"101772.0";"";"150219807744";"?"
"READ";"101772.0";"";"150232249088";"?"
"READ";"101772.0";"";"150246994368";"?"
"WRITE";"101776.0";"";"150406426816";"?"
"READ";"101776.0";"";"150406426816";"?"
"WRITE";"101771.0";"";"151305115520";"?"
"READ";"101771.0";"";"151305115520";"?"
"WRITE";"1.2791154E-19";"";"152165098368";"?"
"WRITE";"101776.0";"";"152213481088";"?"
"READ";"101776.0";"";"152213481088";"?"
"READ";"101776.0";"";"152304717056";"?"
"READ";"101776.0";"";"152326681344";"?"
"READ";"101776.0";"";"152339122688";"?"
"READ";"101776.0";"";"152353867968";"?"
"READ";"101776.0";"";"152369534848";"?"
"READ";"101776.0";"";"152381208192";"?"
"READ";"101776.0";"";"152394571136";"?"
"READ";"101776.0";"";"152409316416";"?"
"READ";"101776.0";"";"152424215296";"?"
"WRITE";"101771.0";"";"153166389952";"?"
"READ";"101771.0";"";"153166389952";"?"
"READ";"101771.0";"";"153891054656";"?"
"READ";"101771.0";"";"153912097344";"?"
"READ";"101771.0";"";"153927764224";"?"
"READ";"101771.0";"";"153939437568";"?"
"READ";"101771.0";"";"153952800512";"?"
"READ";"101771.0";"";"153967545792";"?"
"READ";"101771.0";"";"153983212672";"?"
"READ";"101771.0";"";"153994886016";"?"
"READ";"101771.0";"";"154009631296";"?"
"WRITE";"101776.0";"";"154031595584";"?"
"READ";"101776.0";"";"154031595584";"?"
"WRITE";"101775.0";"";"154945951040";"?"
"READ";"101775.0";"";"154945951040";"?"
"READ";"101775.0";"";"155617164608";"?"
"WRITE";"101775.0";"";"155893022592";"?"
"READ";"101775.0";"";"155893022592";"?"
"WRITE";"101777.0";"";"156852228160";"?"
"READ";"101777.0";"";"156852228160";"?"
"WRITE";"2.3595514";"";"157180615936";"?"
"WRITE";"101776.0";"";"157756292800";"?"
"READ";"101776.0";"";"157756292800";"?"
"WRITE";"101775.0";"";"158671569920";"?"
"READ";"101775.0";"";"158671569920";"?"
"WRITE";"101776.0";"";"159577631168";"?"
"READ";"101776.0";"";"159577631168";"?"
"WRITE";"101776.0";"";"160476627072";"?"
"READ";"101776.0";"";"160476627072";"?"
"READ";"101776.0";"";"160987179456";"?"
"READ";"101776.0";"";"161002846336";"?"
"READ";"101776.0";"";"161014519680";"?"
"READ";"101776.0";"";"161030186560";"?"
"READ";"101776.0";"";"161042627904";"?"
"READ";"101776.0";"";"161057526784";"?"
"READ";"101776.0";"";"161069968128";"?"
"READ";"101776.0";"";"161084713408";"?"
"WRITE";"101776.0";"";"161438137344";"?"
"READ";"101776.0";"";"161438137344";"?"
"WRITE";"101740.0";"";"163184690560";"?"
"READ";"101740.0";"";"163184690560";"?"
"READ";"101740.0";"";"163413241408";"?"
"READ";"101740.0";"";"163435359296";"?"
"READ";"101740.0";"";"163447954240";"?"
"READ";"101740.0";"";"163460549184";"?"
"READ";"101740.0";"";"163475294464";"?"
"READ";"101740.0";"";"163488657408";"?"
"READ";"101740.0";"";"163503402688";"?"
"READ";"101740.0";"";"163519069568";"?"
"READ";"101740.0";"";"163530742912";"?"
"WRITE";"101739.0";"";"163706917312";"?"
"READ";"101739.0";"";"163706917312";"?"
"WRITE";"101739.0";"";"164661201664";"?"
"READ";"101739.0";"";"164661201664";"?"
"READ";"101739.0";"";"165183580800";"?"
"READ";"101739.0";"";"165205545088";"?"
"READ";"101739.0";"";"165220290368";"?"
"READ";"101739.0";"";"165233653312";"?"
"READ";"101739.0";"";"165248398592";"?"
"READ";"101739.0";"";"165263297472";"?"
"READ";"101739.0";"";"165275738816";"?"
"READ";"101739.0";"";"165290484096";"?"
"READ";"101739.0";"";"165303847040";"?"
"WRITE";"101740.0";"";"166530923392";"?"
"READ";"101740.0";"";"166530923392";"?"
"READ";"101740.0";"";"166904161088";"?"
"READ";"101740.0";"";"166926125376";"?"
"READ";"101740.0";"";"166941792256";"?"
"READ";"101740.0";"";"166953465600";"?"
"READ";"101740.0";"";"166969132480";"?"
"READ";"101740.0";"";"166981573824";"?"
"READ";"101740.0";"";"166996319104";"?"
"READ";"101740.0";"";"167011985984";"?"
"READ";"101740.0";"";"167023659328";"?"
"WRITE";"101744.0";"";"167474309376";"?"
"READ";"101744.0";"";"167474309376";"?"
"WRITE";"101772.0";"";"168203268800";"?"
"READ";"101772.0";"";"168203268800";"?"
"WRITE";"101772.0";"";"169116702720";"?"
"READ";"101772.0";"";"169116702720";"?"
"WRITE";"101776.0";"";"170579241472";"?"
"READ";"101776.0";"";"170579241472";"?"
"READ";"101776.0";"";"171003688512";"?"
"READ";"101776.0";"";"171025652800";"?"
"READ";"101776.0";"";"171040551680";"?"
"READ";"101776.0";"";"171052993024";"?"
"READ";"101776.0";"";"171069735104";"?"
"READ";"101776.0";"";"171081408448";"?"
"READ";"101776.0";"";"171094771392";"?"
"READ";"101776.0";"";"171108748672";"?"
"READ";"101776.0";"";"171124415552";"?"
"WRITE";"101773.0";"";"171540660032";"?"
"READ";"101773.0";"";"171540660032";"?"
"WRITE";"101776.0";"";"172492492864";"?"
"READ";"101776.0";"";"172492492864";"?"
"READ";"101776.0";"";"172824874368";"?"
"READ";"101776.0";"";"172849910592";"?"
"READ";"101776.0";"";"172861583936";"?"
"READ";"101776.0";"";"172874946880";"?"
"READ";"101776.0";"";"172889692160";"?"
"READ";"101776.0";"";"172904591040";"?"
"READ";"101776.0";"";"172917032384";"?"
"READ";"101776.0";"";"172931777664";"?"
"READ";"101776.0";"";"172947444544";"?"
"WRITE";"101776.0";"";"173418061952";"?"
"READ";"101776.0";"";"173418061952";"?"
"WRITE";"101773.0";"";"174173292224";"?"
"READ";"101773.0";"";"174173292224";"?"
"READ";"101773.0";"";"174705040768";"?"
"READ";"101773.0";"";"174730076992";"?"
"READ";"101773.0";"";"174741750336";"?"
"READ";"101773.0";"";"174757417216";"?"
"READ";"101773.0";"";"174769090560";"?"
"READ";"101773.0";"";"174784757440";"?"
"READ";"101773.0";"";"174797198784";"?"
"READ";"101773.0";"";"174811944064";"?"
"READ";"101773.0";"";"174827610944";"?"
"WRITE";"101774.0";"";"175167364800";"?"
"READ";"101774.0";"";"175167364800";"?"
"WRITE";"101774.0";"";"176043014080";"?"
"READ";"101774.0";"";"176043014080";"?"
"READ";"101774.0";"";"176631439424";"?"
"READ";"101774.0";"";"176653403712";"?"
"READ";"101774.0";"";"176665845056";"?"
"READ";"101774.0";"";"176680590336";"?"
"READ";"101774.0";"";"176696257216";"?"
"READ";"101774.0";"";"176707930560";"?"
"READ";"101774.0";"";"176722675840";"?"
"READ";"101774.0";"";"176736038784";"?"
"READ";"101774.0";"";"176750784064";"?"
"WRITE";"101774.0";"";"177095913728";"?"
"READ";"101774.0";"";"177095913728";"?"
"WRITE";"-4.5640362E25";"";"177553016768";"?"
"WRITE";"101775.0";"";"178003820288";"?"
"READ";"101775.0";"";"178003820288";"?"
"READ";"101775.0";"";"178470444224";"?"
"READ";"101775.0";"";"178492408512";"?"
"READ";"101775.0";"";"178507153792";"?"
"READ";"101775.0";"";"178522820672";"?"
"READ";"101775.0";"";"178534494016";"?"
"READ";"101775.0";"";"178549239296";"?"
"READ";"101775.0";"";"178562602240";"?"
"READ";"101775.0";"";"178577347520";"?"
"READ";"101775.0";"";"178592246400";"?"
"WRITE";"101777.0";"";"178958111488";"?"
"READ";"101777.0";"";"178958111488";"?"
"READ";"101775.0";"";"180211145600";"?"
"READ";"101775.0";"";"180233109888";"?"
"READ";"101775.0";"";"180247855168";"?"
"READ";"101775.0";"";"180263522048";"?"
"READ";"101775.0";"";"180275195392";"?"
"READ";"101775.0";"";"180289940672";"?"
"READ";"101775.0";"";"180303303616";"?"
"READ";"101775.0";"";"180318048896";"?"
"READ";"101775.0";"";"180333715776";"?"
"WRITE";"101773.0";"";"180669322496";"?"
"READ";"101773.0";"";"180669322496";"?"
"WRITE";"101771.0";"";"181622537728";"?"
