SWV Data Trace - Watch
"0";"ms5611_data.altitude";"-37.812164"
"1";"ms5611_data.pressure";"101780.0"
"2";"ms5611_data.temperature";"27.9"
SWV Data Trace - History
"READ";"8.324E-42";"";"1056704";"?"
"READ";"8.254E-42";"";"5025800192";"?"
"READ";"8.254E-42";"";"5025800192";"?"
"READ";"8.254E-42";"";"5025800192";"?"
"READ";"8.254E-42";"";"5025800192";"?"
"READ";"8.254E-42";"";"5025800192";"?"
"READ";"8.254E-42";"";"5025800192";"?"
"READ";"8.254E-42";"";"5025800192";"?"
"READ";"8.254E-42";"";"5025800192";"?"
"READ";"8.254E-42";"";"5025800192";"?"
"READ";"8.254E-42";"";"5025800192";"?"
"READ";"8.254E-42";"";"5025800192";"?"
"READ";"8.254E-42";"";"5025800192";"?"
"READ";"8.254E-42";"";"5025800192";"?"
"READ";"8.254E-42";"";"5025800192";"?"
"READ";"8.254E-42";"";"5025800192";"?"
"READ";"8.254E-42";"";"5025800192";"?"
"READ";"8.254E-42";"";"5025800192";"?"
"READ";"8.254E-42";"";"5025800192";"?"
"READ";"8.254E-42";"";"5025800192";"?"
"READ";"8.254E-42";"";"6227600704";"?"
"READ";"8.254E-42";"";"6227600704";"?"
"READ";"8.254E-42";"";"6227600704";"?"
"READ";"8.254E-42";"";"6227600704";"?"
"READ";"8.254E-42";"";"12188959296";"?"
"READ";"8.254E-42";"";"12188959296";"?"
"READ";"8.254E-42";"";"12188959296";"?"
"READ";"8.254E-42";"";"12188959296";"?"
"READ";"8.254E-42";"";"12188959296";"?"
"WRITE";"-37.64626";"";"16522816384";"?"
"WRITE";"-37.23148";"";"17373237056";"?"
"WRITE";"-37.314434";"";"18112493568";"?"
"WRITE";"-37.314434";"";"18858968896";"?"
"WRITE";"-37.480347";"";"19814027264";"?"
"WRITE";"-37.480347";"";"20578319744";"?"
"WRITE";"-37.563305";"0x6a170801";"34949925504";"?"
"READ";"-37.563305";"";"35134547648";"?"
"WRITE";"-37.23148";"";"35870424896";"?"
"WRITE";"-37.563305";"";"36645161856";"?"
"WRITE";"-37.23148";"";"37578409600";"?"
"WRITE";"-37.563305";"";"38537922240";"?"
"WRITE";"-37.480347";"";"39351365504";"?"
"WRITE";"-37.397392";"";"40300433600";"?"
"WRITE";"-36.9826";"";"41190520960";"?"
"WRITE";"-36.73372";"";"42113017024";"?"
"READ";"8.254E-42";"";"42580716608";"88.709826 s"
"WRITE";"-36.81668";"";"43047340480";"?"
"WRITE";"-36.899643";"";"43957548864";"?"
"WRITE";"-36.650757";"";"44868832512";"?"
"WRITE";"-36.899643";"";"45789178368";"?"
"READ";"-36.899643";"";"46463463680";"?"
"WRITE";"-37.14852";"";"47499620992";"?"
"WRITE";"-37.23148";"";"48257450048";"?"
"WRITE";"-37.397392";"";"49182250048";"?"
"WRITE";"-37.397392";"";"50371850560";"?"
"READ";"8.254E-42";"";"51000210752";"?"
"WRITE";"-37.314434";"";"51279140672";"?"
"WRITE";"-37.23148";"";"52189041856";"?"
"WRITE";"-37.480347";"";"53094027968";"?"
"WRITE";"-37.563305";"";"54110172480";"?"
"WRITE";"-37.480347";"";"55073678592";"?"
"WRITE";"-37.729214";"";"55976360768";"?"
"WRITE";"-37.729214";"";"56886569216";"?"
"WRITE";"-37.729214";"";"57833486912";"?"
"WRITE";"-37.64626";"";"58574893632";"?"
"WRITE";"-37.480347";"";"59489089536";"?"
"WRITE";"-37.812164";"";"60396994048";"?"
"WRITE";"-37.64626";"";"61176031680";"?"
"WRITE";"-37.812164";"";"62111276224";"?"
"WRITE";"-37.729214";"";"63064491456";"?"
"WRITE";"-37.563305";"";"63843375552";"?"
"WRITE";"-37.480347";"";"64783074368";"?"
"WRITE";"-37.23148";"";"65723692672";"?"
"WRITE";"-37.314434";"";"66669535232";"?"
"WRITE";"-37.480347";"";"67621521728";"?"
"WRITE";"-37.563305";"";"68882719744";"?"
"WRITE";"-37.14852";"";"69789702656";"?"
"WRITE";"-37.480347";"";"70734316480";"?"
"WRITE";"-37.812164";"";"72439376896";"?"
"WRITE";"-37.812164";"";"73383990784";"?"
"WRITE";"-37.64626";"";"74278688000";"?"
"WRITE";"-37.729214";"";"75223148288";"?"
"WRITE";"-37.563305";"";"76130284864";"?"
"WRITE";"-37.14852";"";"77078574784";"?"
"WRITE";"-37.563305";"";"77983714752";"?"
"WRITE";"-37.563305";"";"78920187968";"?"
"WRITE";"-37.397392";"";"79681255296";"?"
"READ";"8.254E-42";"";"80325128768";"167.344018 s"
"WRITE";"-37.64626";"";"80593460608";"?"
"WRITE";"-37.64626";"";"81541299968";"?"
"WRITE";"-37.729214";"";"82455809024";"?"
"WRITE";"-37.89512";"";"83380148608";"?"
"WRITE";"-37.729214";"";"84335667712";"?"
"WRITE";"-37.397392";"";"85068627008";"?"
"WRITE";"-37.64626";"";"85796518720";"?"
"WRITE";"-37.563305";"";"86750502016";"?"
"WRITE";"-37.23148";"";"87505578944";"?"
"WRITE";"-37.314434";"";"88272175360";"?"
"WRITE";"-37.397392";"";"89222933056";"?"
"WRITE";"-37.397392";"";"89989529408";"?"
"WRITE";"-37.480347";"";"90728939648";"?"
"WRITE";"-37.563305";"";"91683076416";"?"
"READ";"8.254E-42";"";"100513252800";"209.402610 s"
"WRITE";"-37.563305";"";"101019504512";"?"
"READ";"-37.563305";"";"101664146496";"?"
"READ";"-37.563305";"";"101675819840";"?"
"READ";"-37.563305";"";"101690565120";"?"
"READ";"-37.563305";"";"101706232000";"?"
"READ";"-37.563305";"";"101720977280";"?"
